time,latitude,longitude,depth,magnitude,magnitude_type,source_agency,event_id
2019-04-01 03:15:38.374000+00:00,7.5781,94.3147,10.0,4.2,mb,us,us700033p8
2019-04-01 03:21:39.591000+00:00,7.4383,94.26,10.0,4.6,mb,us,us2000k8bt
2019-04-01 03:22:53.280000+00:00,7.4898,94.4086,10.0,4.5,mb,us,us2000k8c2
2019-04-01 03:38:07.453000+00:00,7.5378,94.1618,10.0,5.0,mb,us,us2000k8be
2019-04-01 03:54:23.566000+00:00,7.3911,94.163,10.0,4.4,mb,us,us2000k8c6
2019-04-01 04:04:29.192000+00:00,7.444,94.2347,10.0,4.4,mb,us,us700033pa
2019-04-01 04:09:14.377000+00:00,7.4984,94.2064,10.0,5.0,mb,us,us2000k8c0
2019-04-01 04:30:27.150000+00:00,7.6358,94.3172,10.0,4.3,mb,us,us2000k8c8
2019-04-01 04:33:34.127000+00:00,7.4994,94.3548,10.0,4.3,mb,us,us700033py
2019-04-01 04:35:03.677000+00:00,7.4303,94.1713,10.0,4.4,mb,us,us700033pc
2019-04-01 04:54:09.106000+00:00,7.7978,94.4325,10.0,4.3,mb,us,us700033pd
2019-04-01 05:09:16.853000+00:00,7.5655,94.2188,10.0,4.9,mb,us,us2000k8cq
2019-04-01 05:46:41.060000+00:00,7.4809,94.1907,10.0,4.2,mb,us,us700033ph
2019-04-01 05:52:38.792000+00:00,7.538,94.3882,10.0,5.1,mww,us,us2000k8cy
2019-04-01 06:02:04.396000+00:00,7.5752,94.1212,10.0,4.4,mb,us,us700033pj
2019-04-01 06:56:40.993000+00:00,7.7077,94.354,10.0,4.6,mb,us,us2000k8ds
2019-04-01 07:37:50.078000+00:00,7.5237,94.2685,10.0,4.9,mb,us,us2000k8dy
2019-04-01 07:49:22.858000+00:00,7.2435,93.9406,10.0,4.1,mb,us,us700033pr
2019-04-01 08:05:04.530000+00:00,7.364,94.1596,10.0,4.4,mb,us,us700033pq
2019-04-01 08:11:32.416000+00:00,7.5782,94.3371,10.0,5.5,mww,us,us2000k8e8
2019-04-01 10:02:11.292000+00:00,7.3137,94.2947,10.0,4.2,mb,us,us700033pz
2019-04-01 10:14:04.596000+00:00,7.4132,94.2101,10.0,4.7,mb,us,us2000k8g0
2019-04-01 16:28:20.601000+00:00,7.5147,94.2453,4.79,4.5,mb,us,us700033qc
2019-04-01 19:29:11.768000+00:00,7.3374,94.1297,10.0,4.1,mb,us,us700033qg
2019-04-01 20:07:41.579000+00:00,7.4631,94.2665,10.0,4.4,mb,us,us2000k8tm
2019-04-02 03:04:09.574000+00:00,7.4762,94.2866,10.0,4.2,mb,us,us700034f9
2019-04-02 03:05:20.050000+00:00,7.5118,94.218,10.0,4.2,mb,us,us700034fx
2019-04-05 10:53:05.571000+00:00,6.9783,94.5302,10.0,4.6,mb,us,us7000351q
2019-04-06 08:12:45.125000+00:00,7.3881,94.3071,10.0,4.6,mb,us,us2000kb7z
2019-04-06 13:23:05.060000+00:00,7.3304,94.5115,10.0,4.8,mb,us,us2000kbbz
2019-04-08 01:54:52.330000+00:00,13.1345,95.4198,10.0,5.1,mww,us,us2000kc24
2019-04-09 21:53:42.524000+00:00,7.5335,94.3612,10.0,4.3,mb,us,us700037nj
2019-04-10 15:09:33.876000+00:00,7.5624,94.1641,10.0,4.6,mb,us,us700033pp
2019-04-11 02:39:29.509000+00:00,7.6737,94.3251,10.0,5.0,mww,us,us7000348u
2019-04-11 02:52:24.894000+00:00,7.4223,94.1112,10.0,4.5,mb,us,us700038gw
2019-04-11 03:50:38.660000+00:00,7.6359,94.2502,10.0,5.1,mb,us,us7000349v
2019-04-11 03:55:14.105000+00:00,7.6175,94.2006,10.0,4.9,mb,us,us700034a6
2019-04-11 21:03:54.380000+00:00,7.2918,94.296,10.0,4.3,mb,us,us700038hq
2019-04-12 01:56:59.713000+00:00,10.5622,93.7769,10.0,4.2,mb,us,us700038jr
2019-04-12 11:23:00.001000+00:00,11.8466,92.8676,48.25,4.7,mb,us,us700034xc
2019-04-12 23:14:01.512000+00:00,7.2825,94.3985,10.0,4.9,mb,us,us7000358c
2019-04-13 00:11:13.130000+00:00,7.2874,94.3357,10.0,4.3,mb,us,us700038nj
2019-04-13 16:12:55.522000+00:00,7.4194,94.4056,10.0,5.4,mww,us,us700035g9
2019-04-13 16:20:16.399000+00:00,7.3444,94.4406,10.0,5.0,mb,us,us700035gd
2019-04-13 17:03:13.527000+00:00,7.1149,94.5466,10.0,4.5,mb,us,us700035gr
2019-04-13 18:22:55.283000+00:00,7.1804,94.3681,10.0,4.4,mb,us,us700035hd
2019-04-13 20:43:30.319000+00:00,7.3554,94.3786,10.0,5.1,mww,us,us700035j6
2019-04-13 23:02:50.523000+00:00,14.069,93.1441,10.0,4.5,mb,us,us700035l2
2019-04-13 23:46:43.998000+00:00,7.1896,94.5208,10.0,4.4,mb,us,us700035m0
2019-04-14 01:08:46.244000+00:00,7.4899,94.2039,10.0,4.6,mb,us,us700035ml
2019-04-14 08:12:08.032000+00:00,7.4151,94.5279,10.0,4.7,mb,us,us700035t9
2019-04-15 13:33:49.328000+00:00,12.4345,93.5064,105.87,4.2,mb,us,us70003bdi
2019-04-18 21:52:10.465000+00:00,7.5912,94.3706,10.0,5.0,mww,us,us700038y8
2019-04-18 21:57:56.116000+00:00,7.6181,94.3675,10.0,4.9,mww,us,us700038ya
2019-04-20 07:45:26.278000+00:00,7.5639,94.3165,10.0,4.6,mb,us,us700039kp
2019-04-23 14:14:41.025000+00:00,10.2311,92.3966,10.0,4.5,mb,us,us70003ft8
2019-04-25 18:50:52.865000+00:00,10.9578,91.7043,10.0,4.2,mb,us,us70003c3k
2019-04-30 18:49:10.542000+00:00,7.4611,94.5571,62.11,4.4,mb,us,us70003es9
2019-05-06 14:53:18.268000+00:00,12.5345,93.2991,86.56,4.4,mb,us,us70003lln
2019-05-07 08:24:12.464000+00:00,10.737,93.5702,77.47,4.6,mb,us,us70003hv8
2019-05-16 06:52:00.006000+00:00,7.4625,94.3045,10.0,4.9,mb,us,usd000a1hw
2019-05-17 15:14:30.444000+00:00,7.5825,94.3969,10.0,4.5,mb,us,us70003mk1
2019-05-17 15:25:22.280000+00:00,7.7755,94.3354,10.0,4.4,mb,us,us60003rqb
2019-05-17 16:21:34.782000+00:00,7.5086,94.2948,10.0,4.5,mb,us,us70003mmn
2019-05-17 17:02:34.398000+00:00,7.5719,94.4011,10.0,4.3,mb,us,usd000a21l
2019-05-17 18:29:24.184000+00:00,7.6875,94.4424,10.0,4.7,mb,us,us60003rqj
2019-05-17 19:05:19.114000+00:00,7.6041,94.3069,10.0,5.1,mb,us,usd000a22m
2019-05-19 05:07:18.274000+00:00,7.5098,94.1223,10.0,4.1,mb,us,us60003t3w
2019-05-20 02:11:27.698000+00:00,7.4521,94.4055,10.0,4.3,mb,us,us60003t53
2019-05-20 20:34:46.565000+00:00,7.5563,94.1608,10.0,4.5,mb,us,us70003npw
2019-05-22 00:39:34.963000+00:00,13.8921,92.9916,29.0,5.6,mww,us,us60003qg7
2019-05-24 20:44:35.249000+00:00,10.6433,91.4323,10.0,4.2,mb,us,us70003trx
2019-05-24 21:23:34.749000+00:00,13.8733,92.9509,10.0,5.0,mb,us,us60003rwt
2019-05-24 23:19:53.388000+00:00,10.8163,91.6187,10.0,4.7,mb,us,us70003ts3
2019-05-25 14:33:23.381000+00:00,8.5841,93.4888,9.85,4.4,mb,us,us70003tt2
2019-05-26 02:19:45.642000+00:00,8.8566,93.7306,10.0,4.6,mb,us,us60003s9g
2019-05-29 01:43:06.336000+00:00,6.3225,93.767,35.0,5.0,mb,us,us70003wcs
2019-06-17 22:19:59.453000+00:00,12.1229,92.709,30.0,4.9,mb,us,us6000424m
2019-06-19 12:05:02.242000+00:00,6.7292,93.5072,35.0,4.7,mb,us,us7000460c
2019-06-23 02:35:10.239000+00:00,9.9478,93.881,10.0,4.3,mb,us,us700048px
2019-07-09 09:26:14.233000+00:00,8.7112,94.0263,79.63,4.6,mb,us,us70004nuz
2019-07-09 11:40:23.909000+00:00,8.4582,93.7163,10.0,4.6,mb,us,us70004nv4
2019-07-17 16:55:35.141000+00:00,11.8122,94.8487,10.0,4.9,mb,us,us70004me9
2019-07-18 19:00:01.560000+00:00,5.3326,94.1622,35.0,4.2,mb,us,us60004vwa
2019-08-01 00:43:18.690000+00:00,14.1694,93.4565,10.0,4.5,mb,us,us600052t0
2019-08-04 01:26:14.607000+00:00,11.9126,95.0085,10.0,5.0,mb,us,us600050es
2019-08-21 09:19:12.149000+00:00,9.1171,93.5712,10.0,4.9,mb,us,us600057v8
2019-08-22 11:51:45.748000+00:00,6.8089,92.2392,10.0,4.4,mb,us,us70005979
2019-08-23 14:54:59.945000+00:00,8.5293,93.8713,65.3,4.2,mb,us,us700059q0
2019-08-28 13:40:06.063000+00:00,13.092,93.2507,47.93,4.9,mww,us,us7000595a
2019-08-29 11:25:11.964000+00:00,8.3335,92.1961,10.0,4.3,mb,us,us70005bxw
2019-09-11 15:40:17.181000+00:00,10.9512,91.8646,24.99,4.6,mb,us,us60005l0t
2019-09-16 18:49:44.136000+00:00,14.0514,93.5854,35.0,4.0,mb,us,us60005mvl
2019-09-26 19:15:33.160000+00:00,10.8407,91.6606,10.0,4.7,mb,us,us70005lxa
2019-09-26 19:32:00.160000+00:00,10.9418,91.7174,10.0,4.2,mb,us,us70005s0k
2019-09-29 09:02:11.934000+00:00,10.9759,91.65,10.0,4.7,mb,us,us70005nfl
2019-10-02 21:38:19.824000+00:00,5.1799,94.8084,65.39,4.6,mb,us,us70005q1u
2019-10-12 06:50:56.055000+00:00,13.3676,93.5713,63.94,4.4,mb,us,us70005vkd
2019-10-16 01:46:41.754000+00:00,6.1412,93.9461,40.45,4.1,mb,us,us60006274
2019-10-22 01:06:10.496000+00:00,8.0497,94.395,172.3,4.8,mb,us,us70005x17
2019-11-13 11:18:43.126000+00:00,6.6766,94.1635,85.75,4.1,mb,us,us70006ajb
2019-11-14 18:30:18.751000+00:00,7.0993,94.8419,137.51,4.9,mb,us,us60006bmd
2019-11-17 01:28:55.472000+00:00,7.2027,94.5282,10.0,5.2,mww,us,us7000690l
2019-11-17 05:39:23.998000+00:00,7.4864,94.8941,10.0,4.3,mb,us,us70006bs8
2019-11-17 05:55:09.736000+00:00,7.173,94.4316,10.0,4.2,mb,us,us70006bs9
2019-11-17 06:47:05.738000+00:00,7.2825,94.8637,10.0,4.7,mb,us,us7000692f
2019-11-17 23:05:55.674000+00:00,11.2863,92.9571,53.39,5.1,mb,us,us7000699n
2019-11-20 03:35:22.326000+00:00,7.1635,94.4353,10.0,4.7,mb,us,us70006e7t
2019-11-20 03:37:09.231000+00:00,7.3022,94.5601,10.0,4.8,mb,us,us70006a6a
2019-11-20 03:43:04.660000+00:00,7.2344,94.5302,10.0,4.5,mb,us,us70006e7s
2019-11-20 03:45:51.474000+00:00,6.9197,93.8231,35.0,4.4,mb,us,us70006e7u
2019-11-20 14:06:55.919000+00:00,10.9867,95.1124,10.0,4.6,mb,us,us70006aek
2019-11-24 15:40:22.160000+00:00,5.6834,91.8204,10.0,4.5,mb,us,us70006ejk
2019-11-27 10:07:13.425000+00:00,14.2308,93.0511,10.0,4.5,mb,us,us70006dps
2019-11-29 17:50:18.088000+00:00,13.692,93.3959,49.27,4.9,mb,us,us70006ek4
2019-12-02 17:53:29.969000+00:00,8.351,94.5307,186.14,5.0,mb,us,us70006fb6
2019-12-05 09:13:45.582000+00:00,5.4493,95.5805,10.0,4.6,mb,us,us70006siq
2019-12-10 03:51:46.613000+00:00,12.2739,95.2155,10.0,4.4,mb,us,us60006pn9
2019-12-16 06:08:42.593000+00:00,8.5479,91.8576,10.0,4.2,mb,us,us70006tsa
2019-12-19 19:01:53.725000+00:00,5.1655,94.4046,51.03,4.6,mb,us,us70006nm3
2019-12-24 05:52:56.405000+00:00,7.0773,92.4071,10.0,5.1,mww,us,us70006qg6
2019-12-30 16:59:04+00:00,6.6861,94.4018,99.89,4.8,mww,us,us70006si5
2020-01-02 08:22:22.365000+00:00,8.0784,94.0198,10.0,4.3,mb,us,us7000713k
2020-01-06 15:08:03.412000+00:00,8.8585,93.5608,33.37,4.9,mb,us,us60007bgv
2020-01-15 02:59:38.375000+00:00,5.2079,94.6953,56.73,4.3,mb,us,us60007i8c
2020-01-22 19:23:28.031000+00:00,7.7168,94.0461,106.74,4.7,mb,us,us60007d30
2020-01-28 20:29:36.992000+00:00,7.3115,92.0905,10.0,5.1,mb,us,us60007ifv
2020-01-29 15:10:53.203000+00:00,10.3105,93.7827,10.0,5.0,mb,us,us60007j4e
2020-01-29 22:13:21.341000+00:00,7.1328,92.0445,10.0,4.6,mb,us,us60007jkb
2020-02-07 11:00:40.151000+00:00,11.1225,93.5904,129.96,4.4,mb,us,us70007ksx
2020-02-09 08:48:50.639000+00:00,12.8396,92.6303,10.0,4.4,mb,us,us70007q7n
2020-02-10 18:20:09.252000+00:00,13.1329,93.2938,39.6,4.9,mb,us,us70007mpw
2020-02-10 19:47:29.234000+00:00,8.5032,92.5426,10.0,4.4,mb,us,us70007rxk
2020-02-12 19:17:55.089000+00:00,10.5177,94.0622,10.0,4.3,mb,us,us70007nyd
2020-03-13 10:48:10.217000+00:00,6.4531,92.6013,10.0,4.3,mb,us,us70008gwf
2020-03-19 12:58:56.455000+00:00,8.8588,93.9589,10.0,4.8,mb,us,us70008c5d
2020-03-24 15:00:31.941000+00:00,7.969,92.5087,10.0,4.5,mb,us,us70008f3x
2020-03-27 10:27:01.109000+00:00,7.4016,92.2583,10.0,4.3,mb,us,us70008k9z
2020-04-13 17:34:03.942000+00:00,12.0153,92.9576,38.0,4.3,mb,us,us700090hi
2020-04-15 21:28:07.501000+00:00,5.8861,95.8214,19.79,4.3,mb,us,us700091t8
2020-04-21 00:09:10.636000+00:00,9.3687,92.9668,48.51,4.8,mb,us,us700090si
2020-04-27 19:54:31.054000+00:00,12.1157,92.936,32.59,4.4,mb,us,us60009dff
2020-05-22 19:43:08.261000+00:00,11.3192,93.5383,103.13,4.3,mb,us,us70009npp
2020-05-23 09:11:37.219000+00:00,14.0757,94.0306,80.07,4.7,mb,us,us70009p1y
2020-05-29 00:30:29.301000+00:00,11.7257,92.3273,10.0,4.5,mb,us,us6000a1f4
2020-05-30 23:12:23.543000+00:00,12.6084,93.2388,59.16,4.4,mb,us,us6000a6h3
2020-05-31 13:03:58.927000+00:00,10.8899,92.5217,8.42,4.7,mb,us,us6000a6l9
2020-06-03 22:30:55.044000+00:00,5.6736,95.17,10.0,4.6,mb,us,us6000a5jq
2020-06-09 20:47:32.885000+00:00,14.151,91.6101,10.0,4.6,mb,us,us6000a8x5
2020-06-11 10:48:34.653000+00:00,10.2409,93.6808,10.0,4.6,mb,us,us6000a9x1
2020-06-18 02:02:17.568000+00:00,6.4533,92.6936,10.0,4.9,mb,us,us6000advt
2020-06-18 10:56:55.720000+00:00,5.7719,95.2875,10.0,4.5,mb,us,us7000aax5
2020-06-28 03:26:21.339000+00:00,12.9095,92.6873,10.0,4.2,mb,us,us7000ahew
2020-07-07 23:49:28.057000+00:00,12.9785,92.4828,10.0,4.6,mb,us,us7000ajsm
2020-07-12 19:34:50.955000+00:00,8.8774,93.9083,10.0,4.4,mb,us,us7000aqev
2020-07-12 21:06:47.720000+00:00,14.3503,92.992,10.0,4.6,mb,us,us7000amfk
2020-07-13 00:58:46.324000+00:00,5.1698,94.2237,35.0,5.0,mww,us,us7000amik
2020-07-17 05:01:13.351000+00:00,11.6984,95.0094,10.0,4.8,mb,us,us7000aq5i
2020-07-17 05:37:17.788000+00:00,11.8654,95.0388,10.0,4.6,mb,us,us7000aq5q
2020-07-17 13:29:04.589000+00:00,11.8395,94.9771,10.0,5.1,mww,us,us7000aqal
2020-07-17 14:03:40.437000+00:00,11.8485,94.9362,10.0,6.1,mww,us,us7000aqaw
2020-07-17 14:43:17.244000+00:00,11.8485,94.8316,10.0,5.0,mww,us,us7000aqc9
2020-07-17 17:45:24.045000+00:00,12.0447,95.1004,10.0,4.8,mb,us,us7000aqhw
2020-07-17 18:32:58.716000+00:00,12.0979,94.9745,5.07,5.7,mww,us,us7000aqj0
2020-07-20 22:52:49.020000+00:00,12.1567,94.9118,10.0,4.5,mb,us,us7000as23
2020-08-11 14:48:44.768000+00:00,7.3494,93.3176,40.31,4.3,mb,us,us6000bg1i
2020-08-19 20:53:04.563000+00:00,9.5672,93.3607,71.13,4.9,mb,us,us6000bhed
2020-08-30 16:10:06.882000+00:00,6.8607,92.0497,10.0,4.0,mb,us,us7000bh5n
2020-09-06 11:36:45.677000+00:00,14.0641,93.0643,10.0,4.1,mb,us,us7000bl69
2020-09-07 21:37:50.432000+00:00,13.1472,93.1904,41.16,4.7,mb,us,us7000bjex
2020-09-18 10:15:20.553000+00:00,5.2039,94.7511,76.44,4.5,mb,us,us6000c046
2020-09-22 10:43:16.291000+00:00,7.3774,94.5426,10.0,4.4,mb,us,us6000c17x
2020-09-24 09:34:06.486000+00:00,5.2464,96.6839,218.55,4.1,mb,us,us6000c367
2020-09-30 13:44:06.357000+00:00,12.2219,93.7095,75.77,4.4,mb,us,us6000c64x
2020-10-14 23:39:01.108000+00:00,12.1851,95.7845,10.0,4.3,mb,us,us6000c9yq
2020-11-07 06:19:11.529000+00:00,13.9453,92.9836,10.0,4.5,mb,us,us7000cdfr
2020-11-13 18:33:07.130000+00:00,5.7913,95.5619,10.0,5.1,mww,us,us7000cekv
2020-11-17 03:28:22.737000+00:00,13.7389,92.4013,10.0,4.3,mb,us,us6000cqrt
2020-11-17 13:12:51.222000+00:00,7.7441,93.9314,51.17,4.7,mb,us,us6000cqs5
2020-11-22 00:00:40.464000+00:00,14.0029,92.5614,10.0,4.3,mb,us,us6000csin
2020-11-26 02:00:31.329000+00:00,10.1668,93.6071,10.0,4.3,mb,us,us7000cl6l
2020-11-28 23:47:33.748000+00:00,5.3123,94.5032,64.82,4.9,mb,us,us7000ckqz
2020-12-04 20:09:42.385000+00:00,5.1679,94.2446,39.26,4.4,mb,us,us7000cn53
2020-12-06 13:35:41.171000+00:00,12.619,93.2653,62.26,4.6,mb,us,us7000cpsf
2020-12-09 08:17:09.184000+00:00,7.681,94.058,58.64,4.5,mb,us,us7000cqzu
2021-01-07 01:27:31.280000+00:00,6.3819,94.2415,78.43,5.0,mb,us,us6000d6bs
2021-01-08 23:17:13.343000+00:00,5.1995,94.7194,61.29,4.2,mb,us,us7000d13m
2021-01-18 11:43:55.496000+00:00,7.3495,94.717,133.8,4.7,mb,us,us7000d12t
2021-01-18 16:08:00.919000+00:00,7.4656,93.5259,43.43,4.3,mb,us,us7000d3pj
2021-01-27 02:52:29.712000+00:00,13.1762,92.5357,29.29,4.4,mb,us,us6000deej
2021-02-08 15:40:37.923000+00:00,13.9209,96.4846,10.0,4.4,mb,us,us6000dh3s
2021-02-15 13:53:17.275000+00:00,9.1314,93.8707,10.0,4.4,mb,us,us6000djgm
2021-02-16 20:36:52.158000+00:00,11.9865,94.5033,10.0,4.7,mb,us,us6000di5y
2021-03-01 18:21:52.678000+00:00,6.6114,94.3526,74.69,4.7,mb,us,us7000demx
2021-03-04 23:36:58.479000+00:00,5.0051,96.0004,10.0,4.5,mb,us,us7000dhub
2021-03-21 09:31:31.443000+00:00,6.9626,92.3578,10.0,4.2,mb,us,us6000dxf7
2021-03-24 06:44:29.347000+00:00,5.1787,94.3998,54.68,4.4,mb,us,us6000dvyu
2021-03-29 08:24:59.963000+00:00,10.9343,91.7787,10.0,4.6,mb,us,us6000dzn2
2021-03-30 04:45:32.047000+00:00,6.7972,92.1365,10.0,4.5,mb,us,us6000dzrb
2021-03-30 16:08:21.488000+00:00,6.3788,93.4713,25.52,4.9,mb,us,us6000dzrr
2021-04-14 16:45:09.044000+00:00,10.8839,91.5252,10.0,4.1,mb,us,us6000e39v
2021-04-17 01:04:53.576000+00:00,5.1405,95.4554,99.23,5.0,mww,us,us6000e29d
2021-04-21 19:34:42.963000+00:00,10.5902,94.2339,26.06,4.6,mb,us,us7000dxx6
2021-04-21 19:39:01.812000+00:00,9.9295,93.1765,8.01,4.4,mb,us,us7000dxx4
2021-04-21 19:45:11.093000+00:00,10.4547,93.8204,10.0,4.3,mb,us,us7000dxx5
2021-04-30 16:43:25.614000+00:00,5.3105,94.193,35.0,5.0,mb,us,us7000dz1q
2021-05-02 20:49:41.344000+00:00,5.4399,94.634,35.0,4.9,mww,us,us7000dzjv
2021-05-04 22:31:15.831000+00:00,8.6376,94.1922,10.0,4.9,mb,us,us7000e06d
2021-05-12 03:58:23.483000+00:00,9.0163,92.2062,10.0,4.6,mb,us,us7000e4dc
2021-05-15 09:12:51.358000+00:00,5.3774,92.6818,10.0,4.3,mb,us,us7000e3cx
2021-05-17 22:54:34.366000+00:00,14.5393,93.7329,25.9,4.1,mb,us,us7000e52w
2021-05-18 05:49:21.978000+00:00,6.6176,94.5648,10.0,5.0,mb,us,us7000e40a
2021-05-19 13:20:04.731000+00:00,7.0967,94.6894,218.53,4.0,mb,us,us7000e64u
2021-05-24 03:49:09.973000+00:00,11.7799,94.876,10.0,4.5,mb,us,us6000efhl
2021-05-25 14:14:37.433000+00:00,13.2087,92.8437,10.0,4.5,mb,us,us6000efkb
2021-05-25 17:14:57.177000+00:00,5.8093,94.8437,106.91,4.5,mb,us,us6000efkn
2021-05-27 13:00:46.741000+00:00,10.7126,91.5096,10.0,4.4,mb,us,us6000egpz
2021-06-01 01:09:21.812000+00:00,12.8061,93.3096,49.57,4.5,mb,us,us7000e9p6
2021-06-02 19:45:34.358000+00:00,10.2844,91.567,10.0,4.6,mb,us,us7000e94a
2021-06-04 10:44:54.599000+00:00,8.3468,94.2512,10.0,4.5,mb,us,us7000ebi1
2021-06-13 09:41:46.884000+00:00,7.2816,94.4207,10.0,4.2,mb,us,us7000edvp
2021-06-16 06:47:00.488000+00:00,5.4551,94.4104,66.36,4.2,mb,us,us7000eeyv
2021-06-18 11:42:45.117000+00:00,12.9872,92.3504,10.0,4.6,mb,us,us6000ep3z
2021-07-05 17:54:36.043000+00:00,5.514,94.3168,44.23,4.1,mb,us,us6000etnn
2021-07-07 20:21:09.465000+00:00,11.0785,93.4623,96.69,4.2,mb,us,us7000elju
2021-07-12 20:14:51.023000+00:00,13.6942,92.7449,24.67,4.6,mb,us,us7000elb3
2021-07-29 16:02:25.747000+00:00,6.8041,94.1346,65.06,4.3,mb,us,us6000f2g5
2021-08-03 00:57:10.938000+00:00,8.6742,94.1347,10.0,4.6,mb,us,us6000f1qk
2021-08-03 01:51:14.508000+00:00,9.0127,94.1198,10.0,5.3,mww,us,us6000f1qs
2021-08-03 03:42:07.890000+00:00,8.8628,94.0564,10.0,5.3,mb,us,us6000f1r3
2021-08-03 03:42:38.345000+00:00,8.8809,94.0192,10.0,6.1,mww,us,us6000f1r4
2021-08-03 03:43:53.638000+00:00,9.0017,94.158,10.0,5.8,mb,us,us6000f1r6
2021-08-03 03:54:54.102000+00:00,8.9515,94.1539,10.0,4.3,mb,us,us6000f46k
2021-08-03 04:16:30.055000+00:00,8.5437,93.8915,10.0,4.6,mb,us,us6000f46l
2021-08-03 07:39:35.407000+00:00,9.0302,93.9133,10.0,4.7,mb,us,us6000f1tb
2021-08-03 08:30:02.583000+00:00,8.9911,94.0466,10.0,4.3,mb,us,us6000f46w
2021-08-04 01:04:47.616000+00:00,8.864,94.0364,10.0,4.6,mb,us,us6000f4ia
2021-08-04 01:56:10.241000+00:00,9.0695,94.2481,10.0,4.4,mb,us,us6000f4ic
2021-08-04 04:09:22.378000+00:00,8.726,93.2725,10.0,4.6,mb,us,us6000f4ih
2021-08-04 17:57:39.892000+00:00,8.7966,94.0775,8.82,5.5,mww,us,us6000f27x
2021-08-04 18:00:53.188000+00:00,8.8466,94.1924,10.0,4.6,mb,us,us6000f4jm
2021-08-05 11:14:09.038000+00:00,8.6993,94.0674,11.44,4.5,mb,us,us6000f5jc
2021-08-05 12:46:01.077000+00:00,8.814,94.0044,20.27,5.1,mww,us,us6000f2f5
2021-08-05 13:43:19.813000+00:00,8.7361,93.9754,10.0,4.4,mb,us,us6000f5jg
2021-08-06 03:49:24.434000+00:00,8.8991,94.1059,10.0,4.6,mb,us,us6000f5m6
2021-08-06 08:19:04.794000+00:00,8.7641,93.9557,10.0,5.1,mb,us,us6000f2p9
2021-08-06 09:20:42.643000+00:00,8.6882,93.7196,10.0,4.1,mb,us,us6000f5mb
2021-08-06 15:58:47.503000+00:00,6.6032,94.4967,10.0,4.2,mb,us,us6000f5mj
2021-08-10 01:34:00.703000+00:00,8.7263,93.9675,10.0,4.3,mb,us,us6000f8dd
2021-08-14 19:50:17.185000+00:00,12.3093,95.038,10.0,4.7,mb,us,us6000f6aw
2021-08-20 00:27:34.875000+00:00,14.0695,92.8419,10.0,4.6,mb,us,us7000f6a9
2021-08-22 07:57:01.741000+00:00,10.7582,94.4328,10.0,4.1,mb,us,us7000f6ry
2021-08-23 05:16:52.648000+00:00,10.5565,92.1981,10.0,4.7,mb,us,us6000f9ya
2021-08-30 18:54:41.219000+00:00,10.1828,93.6781,10.0,4.6,mb,us,us7000f5u3
2021-08-31 16:05:14.317000+00:00,10.9134,91.5518,10.0,4.3,mb,us,us7000f9dk
2021-09-02 03:21:59.692000+00:00,10.2773,93.9046,10.0,4.2,mb,us,us7000f9rj
2021-09-04 10:07:22.328000+00:00,13.6444,93.5461,35.0,4.2,mb,us,us7000fa1b
2021-09-04 12:10:24.174000+00:00,10.1169,91.4548,10.0,4.2,mb,us,us7000fa1d
2021-09-04 12:53:31.787000+00:00,10.1164,91.5131,10.0,4.4,mb,us,us7000fa1e
2021-09-09 03:02:19.261000+00:00,10.1311,93.8015,10.0,4.7,mb,us,us7000f9ji
2021-09-09 03:44:28.824000+00:00,10.263,93.728,10.0,4.8,mb,us,us7000fbia
2021-09-09 03:52:36.295000+00:00,10.3157,93.729,10.0,4.5,mb,us,us7000fbhx
2021-09-11 03:20:17.235000+00:00,14.1061,92.9896,10.0,5.2,mb,us,us7000fa7j
2021-09-13 16:30:44.158000+00:00,12.8565,95.722,10.0,4.5,mb,us,us7000fc4u
2021-09-14 18:47:12.873000+00:00,10.4507,93.2806,87.8,4.4,mb,us,us7000fb56
2021-09-21 18:14:55.220000+00:00,9.7592,93.6952,32.78,4.7,mb,us,us7000fd7f
2021-09-24 15:04:15.273000+00:00,8.6251,94.1834,10.0,5.4,mww,us,us7000fe2z
2021-09-30 13:05:36.409000+00:00,11.7507,95.2935,24.04,4.4,mb,us,us6000fqf0
2021-10-05 01:12:16.228000+00:00,13.7634,93.7206,62.81,4.9,mb,us,us6000frr8
2021-10-24 05:48:39.663000+00:00,12.9223,92.488,10.0,4.3,mb,us,us7000fprf
2021-10-31 07:38:04.425000+00:00,10.9014,91.8348,10.0,4.4,mb,us,us7000frgl
2021-11-07 23:58:24.676000+00:00,9.8651,93.6735,10.0,4.9,mb,us,us7000fsah
2021-11-24 03:15:10.719000+00:00,7.2224,94.0102,52.55,4.7,mb,us,us7000fwlq
2021-12-05 13:39:30.450000+00:00,13.9216,92.4294,10.0,4.3,mb,us,us6000gawq
2021-12-16 03:37:14.105000+00:00,5.2487,94.4133,35.0,4.3,mb,us,us6000ge71
2021-12-19 03:19:46.151000+00:00,13.7358,92.7495,10.0,5.1,mww,us,us6000gdim
2021-12-21 21:08:33.831000+00:00,10.2993,94.0416,10.0,5.0,mb,us,us6000ge9v
2021-12-23 08:56:14.856000+00:00,6.466,95.4471,224.2,4.3,mb,us,us7000g99e
2021-12-23 20:03:43.502000+00:00,5.6641,94.2717,35.0,4.9,mb,us,us6000gewe
2021-12-23 22:39:06.686000+00:00,7.1248,92.5432,10.0,4.9,mww,us,us6000gexl
